1488328530,0.91
1488328540,0.91
1488328550,0.91
1488328560,0.91
1488328570,0.91
1488328580,0.92
1488328590,0.91
1488328600,0.91
1488328610,0.91
1488328620,0.91
1488328630,0.89
1488328640,0.89
1488328650,0.89
1488328660,0.89
1488328670,0.89
1488328680,0.89
1488328690,0.90
1488328700,0.89
1488328710,0.89
1488328720,0.89
1488328730,0.90
1488328740,0.90
1488328750,0.90
1488328760,0.93
1488328770,0.91
1488328780,0.91
1488328790,0.91
1488328800,0.91
1488328810,0.91
1488328820,0.91
1488328830,0.91
1488328840,0.91
1488328850,0.91
1488328860,0.91
1488328870,0.91
1488328880,0.92
1488328890,0.91
1488328900,0.91
1488328910,0.91
1488328920,0.91
1488328930,0.92
1488328940,0.93
1488328950,0.92
1488328960,0.93
1488328970,0.93
1488328980,0.93
1488328990,0.93
1488329000,0.92
1488329010,0.93
1488329020,0.92
1488329030,0.93
1488329040,0.93
1488329050,0.93
1488329060,0.93
1488329070,0.93
1488329080,0.94
1488329090,0.93
1488329100,0.93
1488329110,0.93
1488329120,0.93
1488329130,0.93
1488329140,0.93
1488329150,0.93
1488329160,0.93
1488329170,0.94
1488329180,0.93
1488329190,0.93
1488329200,0.94
1488329210,0.93
1488329220,0.93
1488329230,0.92
1488329240,0.91
1488329250,0.92
1488329260,0.92
1488329270,0.92
1488329280,0.91
1488329290,0.92
1488329300,0.91
1488329310,0.92
1488329320,0.91
1488329330,0.91
1488329340,0.92
1488329350,0.89
1488329360,0.89
1488329370,0.89
1488329380,0.89
1488329390,0.89
1488329400,0.89
1488329410,0.89
1488329420,0.89
1488329430,0.90
1488329440,0.89
1488329450,0.89
1488329460,0.89
1488329470,0.90
1488329480,0.89
1488329490,0.89
1488329500,0.89
1488329510,0.89
1488329520,0.89
1488329530,0.89
1488329540,0.90
1488329550,0.90
1488329560,0.90
1488329570,0.90
1488329580,0.90
1488329590,0.90
1488329600,0.90
1488329610,0.91
1488329620,0.91
1488329630,0.91
1488329640,0.91
1488329650,0.94
1488329660,0.93
1488329670,0.92
1488329680,0.92
1488329690,0.92
1488329700,0.92
1488329710,0.92
1488329720,0.92
1488329730,0.93
1488329740,0.93
1488329750,0.92
1488329760,0.93
1488329770,0.92
1488329780,0.92
1488329790,0.93
1488329800,0.93
1488329810,0.93
1488329820,0.92
1488329830,0.91
1488329840,0.91
1488329850,0.91
1488329860,0.91
1488329870,0.91
1488329880,0.91
1488329890,0.91
1488329900,0.91
1488329910,0.91
1488329920,0.91
1488329930,0.91
1488329940,0.91
1488329950,0.91
1488329960,0.91
1488329970,0.91
1488329980,0.91
1488329990,0.92
1488330000,0.91
1488330010,0.91
1488330020,0.91
1488330030,0.91
1488330040,0.91
1488330050,0.91
1488330060,0.89
1488330070,0.93
1488330080,0.92
1488330090,0.91
1488330100,0.92
1488330110,0.91
1488330120,0.91
1488330130,0.92
1488330140,0.92
1488330150,0.93
1488330160,0.92
1488330170,0.92
1488330180,0.92
1488330190,0.92
1488330200,0.92
1488330210,0.92
1488330220,0.92
1488330230,0.92
1488330240,0.90
1488330250,0.90
1488330260,0.90
1488330270,0.90
1488330280,0.91
1488330290,0.91
1488330300,0.90
1488330310,0.91
1488330320,0.91
1488330330,0.91
1488330340,0.90
1488330350,0.91
1488330360,0.90
1488330370,0.90
1488330380,0.91
1488330390,0.90
1488330400,0.91
1488330410,0.91
1488330420,0.90
1488330430,0.90
1488330440,0.89
1488330450,0.89
1488330460,0.89
1488330470,0.89
1488330480,0.89
1488330490,0.89
1488330500,0.89
1488330510,0.89
1488330520,0.89
1488330530,0.85
1488330540,0.94
1488330550,0.91
1488330560,0.90
1488330570,0.90
1488330580,0.90
1488330590,0.90
1488330600,0.90
1488330610,0.90
1488330620,0.90
1488330630,0.90
1488330640,0.91
1488330650,0.90
1488330660,0.91
1488330670,0.92
1488330680,0.91
1488330690,0.91
1488330700,0.91
1488330710,0.91
1488330720,0.91
1488330730,0.91
1488330740,0.92
1488330750,0.93
1488330760,0.92
1488330770,0.93
1488330780,0.92
1488330790,0.92
1488330800,0.93
1488330810,0.92
1488330820,0.92
1488330830,0.92
1488330840,0.92
1488330850,0.92
1488330860,0.92
1488330870,0.92
1488330880,0.92
1488330890,0.92
1488330900,0.92
1488330910,0.92
1488330920,0.92
1488330930,0.92
1488330940,0.91
1488330950,0.92
1488330960,0.92
1488330970,0.93
1488330980,0.92
1488330990,0.92
1488331000,0.92
1488331010,0.92
1488331020,0.90
1488331030,0.90
1488331040,0.90
1488331050,0.90
1488331060,0.90
1488331070,0.90
1488331080,0.90
1488331090,0.90
1488331100,0.90
1488331110,0.90
1488331120,0.90
1488331130,0.90
1488331140,0.90
1488331150,0.90
1488331160,0.90
1488331170,0.90
1488331180,0.90
1488331190,0.90
1488331200,0.90
1488331210,0.90
1488331220,0.90
1488331230,0.90
1488331240,0.90
1488331250,0.90
1488331260,0.89
1488331270,0.89
1488331280,0.89
1488331290,0.88
1488331300,0.88
1488331310,0.89
1488331320,0.89
1488331330,0.89
1488331340,0.89
1488331350,0.90
1488331360,0.90
1488331370,0.90
1488331380,0.90
1488331390,0.90
1488331400,0.90
1488331410,0.90
1488331420,0.90
1488331430,0.90
1488331440,0.90
1488331450,0.90
1488331460,0.90
1488331470,0.90
1488331480,0.91
1488331490,0.90
1488331500,0.90
1488331510,0.90
1488331520,0.91
1488331530,0.91
1488331540,0.90
1488331550,0.90
1488331560,0.91
1488331570,0.90
1488331580,0.90
1488331590,0.90
1488331600,0.91
1488331610,0.90
1488331620,0.91
1488331630,0.90
1488331640,0.90
1488331650,0.90
1488331660,0.90
1488331670,0.90
1488331680,0.90
1488331690,0.90
1488331700,0.90
1488331710,0.90
1488331720,0.90
1488331730,0.90
1488331740,0.90
1488331750,0.91
1488331760,0.90
1488331770,0.90
1488331780,0.90
1488331790,0.90
1488331800,0.90
1488331810,0.90
1488331820,0.90
1488331830,0.90
1488331840,0.90
1488331850,0.90
1488331860,0.91
1488331870,0.89
1488331880,0.89
1488331890,0.88
1488331900,0.88
1488331910,0.89
1488331920,0.89
1488331930,0.89
1488331940,0.89
1488331950,0.90
1488331960,0.90
1488331970,0.91
1488331980,0.90
1488331990,0.90
1488332000,0.90
1488332010,0.90
1488332020,0.90
1488332030,0.90
1488332040,0.90
1488332050,0.90
1488332060,0.90
1488332070,0.90
1488332080,0.90
1488332090,0.90
1488332100,0.91
1488332110,0.91
1488332120,0.90
1488332130,0.90
1488332140,0.91
1488332150,0.90
1488332160,0.90
1488332170,0.90
1488332180,0.91
1488332190,0.90
1488332200,0.90
1488332210,0.91
1488332220,0.90
1488332230,0.90
1488332240,0.90
1488332250,0.90
1488332260,0.90
1488332270,0.90
1488332280,0.90
1488332290,0.90
1488332300,0.90
1488332310,0.90
1488332320,0.90
1488332330,0.90
1488332340,0.90
1488332350,0.90
1488332360,0.90
1488332370,0.90
1488332380,0.90
1488332390,0.90
1488332400,0.90
1488332410,0.90
1488332420,0.90
1488332430,0.90
1488332440,0.90
1488332450,0.90
1488332460,0.89
1488332470,0.89
1488332480,0.89
1488332490,0.88
1488332500,0.88
1488332510,0.89
1488332520,0.89
1488332530,0.89
1488332540,0.89
1488332550,0.89
1488332560,0.89
1488332570,0.90
1488332580,0.90
1488332590,0.90
1488332600,0.90
1488332610,0.90
1488332620,0.90
1488332630,0.90
1488332640,0.90
1488332650,0.90
1488332660,0.90
1488332670,0.90
1488332680,0.90
1488332690,0.90
1488332700,0.90
1488332710,0.90
1488332720,0.90
1488332730,0.90
1488332740,0.90
1488332750,0.90
1488332760,0.90
1488332770,0.90
1488332780,0.90
1488332790,0.90
1488332800,0.90
1488332810,0.90
1488332820,0.90
1488332830,0.90
1488332840,0.90
1488332850,0.91
1488332860,0.90
1488332870,0.90
1488332880,0.90
1488332890,0.90
1488332900,0.90
1488332910,0.90
1488332920,0.90
1488332930,0.90
1488332940,0.90
1488332950,0.90
1488332960,0.90
1488332970,0.90
1488332980,0.90
1488332990,0.90
1488333000,0.90
1488333010,0.90
1488333020,0.90
1488333030,0.90
1488333040,0.90
1488333050,0.80
1488333060,0.91
1488333070,0.89
1488333080,0.88
1488333090,0.88
1488333100,0.88
1488333110,0.88
1488333120,0.89
1488333130,0.88
1488333140,0.88
1488333150,0.89
1488333160,0.90
1488333170,0.90
1488333180,0.90
1488333190,0.89
1488333200,0.89
1488333210,0.89
1488333220,0.89
1488333230,0.90
1488333240,0.90
1488333250,0.90
1488333260,0.90
1488333270,0.90
1488333280,0.90
1488333290,0.90
1488333300,0.90
1488333310,0.90
1488333320,0.90
1488333330,0.90
1488333340,0.90
1488333350,0.90
1488333360,0.90
1488333370,0.90
1488333380,0.90
1488333390,0.90
1488333400,0.90
1488333410,0.90
1488333420,0.90
1488333430,0.90
1488333440,0.90
1488333450,0.90
1488333460,0.90
1488333470,0.90
1488333480,0.90
1488333490,0.90
1488333500,0.90
1488333510,0.90
1488333520,0.90
1488333530,0.90
1488333540,0.90
1488333550,0.90
1488333560,0.90
1488333570,0.90
1488333580,0.90
1488333590,0.90
1488333600,0.90
1488333610,0.90
1488333620,0.90
1488333630,0.90
1488333640,0.90
1488333650,0.88
1488333660,0.89
1488333670,0.88
1488333680,0.88
1488333690,0.88
1488333700,0.88
1488333710,0.88
1488333720,0.88
1488333730,0.89
1488333740,0.88
1488333750,0.88
1488333760,0.89
1488333770,0.90
1488333780,0.90
1488333790,0.90
1488333800,0.90
1488333810,0.90
1488333820,0.90
1488333830,0.90
1488333840,0.90
1488333850,0.90
1488333860,0.90
1488333870,0.90
1488333880,0.90
1488333890,0.90
1488333900,0.90
1488333910,0.90
1488333920,0.90
1488333930,0.90
1488333940,0.90
1488333950,0.90
1488333960,0.90
1488333970,0.90
1488333980,0.90
1488333990,0.90
1488334000,0.90
1488334010,0.90
1488334020,0.90
1488334030,0.90
1488334040,0.90
1488334050,0.90
1488334060,0.90
1488334070,0.90
1488334080,0.90
1488334090,0.90
1488334100,0.90
1488334110,0.90
1488334120,0.90
1488334130,0.90
1488334140,0.90
1488334150,0.90
1488334160,0.90
1488334170,0.90
1488334180,0.90
1488334190,0.90
1488334200,0.90
1488334210,0.90
1488334220,0.89
1488334230,0.90
1488334240,0.90
1488334250,0.89
1488334260,0.89
1488334270,0.88
1488334280,0.88
1488334290,0.88
1488334300,0.88
1488334310,0.88
1488334320,0.88
1488334330,0.88
1488334340,0.89
1488334350,0.89
1488334360,0.89
1488334370,0.90
1488334380,0.89
1488334390,0.89
1488334400,0.89
1488334410,0.89
1488334420,0.90
1488334430,0.90
1488334440,0.90
1488334450,0.89
1488334460,0.90
1488334470,0.90
1488334480,0.90
1488334490,0.90
1488334500,0.89
1488334510,0.90
1488334520,0.90
1488334530,0.90
1488334540,0.89
1488334550,0.89
1488334560,0.90
1488334570,0.90
1488334580,0.90
1488334590,0.90
1488334600,0.90
1488334610,0.91
1488334620,0.90
1488334630,0.90
1488334640,0.90
1488334650,0.90
1488334660,0.90
1488334670,0.90
1488334680,0.90
1488334690,0.90
1488334700,0.90
1488334710,0.89
1488334720,0.89
1488334730,0.90
1488334740,0.90
1488334750,0.90
1488334760,0.90
1488334770,0.90
1488334780,0.89
1488334790,0.89
1488334800,0.90
1488334810,0.90
1488334820,0.89
1488334830,0.90
1488334840,0.90
1488334850,0.90
1488334860,0.88
1488334870,0.87
1488334880,0.87
1488334890,0.87
1488334900,0.88
1488334910,0.88
1488334920,0.88
1488334930,0.88
1488334940,0.88
1488334950,0.89
1488334960,0.89
1488334970,0.90
1488334980,0.89
1488334990,0.89
1488335000,0.89
1488335010,0.89
1488335020,0.89
1488335030,0.89
1488335040,0.89
1488335050,0.89
1488335060,0.89
1488335070,0.89
1488335080,0.89
1488335090,0.89
1488335100,0.89
1488335110,0.89
1488335120,0.89
1488335130,0.89
1488335140,0.89
1488335150,0.89
1488335160,0.89
1488335170,0.89
1488335180,0.89
1488335190,0.89
1488335200,0.90
1488335210,0.90
1488335220,0.90
1488335230,0.90
1488335240,0.90
1488335250,0.90
1488335260,0.90
1488335270,0.90
1488335280,0.89
1488335290,0.90
1488335300,0.89
1488335310,0.90
1488335320,0.89
1488335330,0.90
1488335340,0.89
1488335350,0.90
1488335360,0.90
1488335370,0.89
1488335380,0.90
1488335390,0.90
1488335400,0.90
1488335410,0.89
1488335420,0.89
1488335430,0.89
1488335440,0.87
1488335450,0.89
1488335460,0.87
1488335470,0.87
1488335480,0.87
1488335490,0.87
1488335500,0.87
1488335510,0.88
1488335520,0.88
1488335530,0.88
1488335540,0.88
1488335550,0.88
1488335560,0.88
1488335570,0.90
1488335580,0.89
1488335590,0.89
1488335600,0.88
1488335610,0.89
1488335620,0.88
1488335630,0.88
1488335640,0.88
1488335650,0.88
1488335660,0.89
1488335670,0.89
1488335680,0.88
1488335690,0.89
1488335700,0.88
1488335710,0.89
1488335720,0.89
1488335730,0.89
1488335740,0.89
1488335750,0.89
1488335760,0.89
1488335770,0.89
1488335780,0.89
1488335790,0.90
1488335800,0.89
1488335810,0.89
1488335820,0.89
1488335830,0.89
1488335840,0.91
1488335850,0.89
1488335860,0.90
1488335870,0.89
1488335880,0.85
1488335890,0.85
1488335900,0.85
1488335910,0.85
1488335920,0.85
1488335930,0.86
1488335940,0.89
1488335950,0.89
1488335960,0.89
1488335970,0.89
1488335980,0.89
1488335990,0.89
1488336000,0.89
1488336010,0.89
1488336020,0.89
1488336030,0.89
1488336040,0.89
1488336050,0.89
1488336060,0.89
1488336070,0.89
1488336080,0.89
1488336090,0.89
1488336100,0.89
1488336110,0.89
1488336120,0.89
1488336130,0.85
1488336140,0.85
1488336150,0.84
1488336160,0.85
1488336170,0.85
1488336180,0.84
1488336190,0.85
1488336200,0.84
1488336210,0.84
1488336220,0.85
1488336230,0.85
1488336240,0.85
1488336250,0.86
1488336260,0.84
1488336270,0.84
1488336280,0.85
1488336290,0.84
1488336300,0.84
1488336310,0.85
1488336320,0.84
1488336330,0.85
1488336340,0.82
1488336350,0.84
1488336360,0.90
1488336370,0.90
1488336380,0.90
1488336390,0.90
1488336400,0.90
1488336410,0.90
1488336420,0.90
1488336430,0.89
1488336440,0.90
1488336450,0.90
1488336460,0.90
1488336470,0.90
1488336480,0.89
1488336490,0.89
1488336500,0.89
1488336510,0.89
1488336520,0.89
1488336530,0.89
1488336540,0.89
1488336550,0.89
1488336560,0.89
1488336570,0.89
1488336580,0.89
1488336590,0.89
1488336600,0.89
1488336610,0.89
1488336620,0.89
1488336630,0.89
1488336640,0.89
1488336650,0.89
1488336660,0.89
1488336670,0.89
1488336680,0.89
1488336690,0.89
1488336700,0.89
1488336710,0.89
1488336720,0.89
1488336730,0.89
1488336740,0.89
1488336750,0.89
1488336760,0.89
1488336770,0.89
1488336780,0.89
1488336790,0.89
1488336800,0.89
1488336810,0.90
1488336820,0.90
1488336830,0.89
1488336840,0.90
1488336850,0.89
1488336860,0.89
1488336870,0.89
1488336880,0.89
1488336890,0.90
1488336900,0.89
1488336910,0.89
1488336920,0.89
1488336930,0.89
1488336940,0.89
1488336950,0.89
1488336960,0.89
1488336970,0.89
1488336980,0.89
1488336990,0.89
1488337000,0.89
1488337010,0.90
1488337020,0.89
1488337030,0.89
1488337040,0.89
1488337050,0.89
1488337060,0.89
1488337070,0.89
1488337080,0.89
1488337090,0.89
1488337100,0.89
1488337110,0.89
1488337120,0.89
1488337130,0.89
1488337140,0.89
1488337150,0.89
1488337160,0.89
1488337170,0.89
1488337180,0.89
1488337190,0.89
1488337200,0.89
1488337210,0.89
1488337220,0.89
1488337230,0.89
1488337240,0.89
1488337250,0.89
1488337260,0.89
1488337270,0.89
1488337280,0.89
1488337290,0.89
1488337300,0.89
1488337310,0.89
1488337320,0.89
1488337330,0.89
1488337340,0.89
1488337350,0.89
1488337360,0.97
1488337370,0.97
1488337380,0.97
1488337390,0.97
1488337400,0.97
1488337410,0.97
1488337420,0.97
1488337430,0.97
1488337440,0.97
1488337450,0.97
1488337460,0.97
1488337470,0.97
1488337480,0.97
1488337490,0.97
1488337500,0.97
1488337510,0.97
1488337520,0.97
1488337530,0.97
1488337540,0.97
1488337550,0.97
1488337560,0.97
1488337570,0.97
1488337580,0.97
1488337590,0.97
1488337600,0.97
1488337610,0.97
1488337620,0.97
1488337630,0.97
1488337640,0.97
1488337650,0.97
1488337660,0.97
1488337670,0.97
1488337680,0.97
1488337690,0.97
1488337700,0.97
1488337710,0.98
1488337720,0.97
1488337730,0.97
1488337740,0.97
1488337750,0.97
1488337760,0.97
1488337770,0.97
1488337780,0.97
1488337790,0.97
1488337800,0.97
1488337810,0.97
1488337820,0.97
1488337830,0.97
1488337840,0.97
1488337850,0.97
1488337860,0.97
1488337870,0.97
1488337880,0.97
1488337890,0.97
1488337900,0.97
1488337910,1.00
1488337920,1.00
1488337930,1.00
1488337940,1.00
1488337950,1.00
1488337960,1.00
1488337970,1.00
1488337980,1.00
1488337990,1.00
1488338000,1.00
1488338010,1.00
1488338020,0.97
1488338030,1.00
1488338040,1.00
1488338050,1.00
1488338060,1.00
1488338070,1.00
1488338080,1.00
1488338090,1.00
1488338100,0.97
1488338110,0.97
1488338120,0.97
1488338130,0.97
1488338140,0.96
1488338150,0.97
1488338160,0.97
1488338170,0.97
1488338180,0.97
1488338190,0.97
1488338200,0.97
1488338210,0.97
1488338220,0.97
1488338230,0.97
1488338240,0.97
1488338250,0.97
1488338260,0.97
1488338270,0.97
1488338280,0.97
1488338290,0.97
1488338300,0.97
1488338310,0.97
1488338320,0.98
1488338330,0.97
1488338340,0.97
1488338350,0.97
1488338360,0.97
1488338370,0.97
1488338380,0.97
1488338390,0.97
1488338400,0.97
1488338410,0.97
1488338420,0.97
1488338430,0.97
1488338440,0.97
1488338450,0.97
1488338460,0.97
1488338470,0.97
1488338480,0.97
1488338490,0.97
1488338500,0.97
1488338510,0.97
1488338520,0.97
1488338530,0.97
1488338540,0.97
1488338550,0.97
1488338560,0.97
1488338570,0.97
1488338580,0.97
1488338590,0.97
1488338600,0.97
1488338610,0.97
1488338620,0.97
1488338630,0.97
1488338640,0.97
1488338650,0.97
1488338660,0.97
1488338670,0.97
1488338680,0.97
1488338690,0.97
1488338700,0.97
1488338710,0.97
1488338720,0.97
1488338730,0.97
1488338740,0.97
1488338750,0.97
1488338760,0.97
1488338770,0.97
1488338780,0.97
1488338790,0.97
1488338800,0.97
1488338810,0.97
1488338820,0.97
1488338830,0.97
1488338840,0.97
1488338850,0.97
1488338860,0.97
1488338870,0.97
1488338880,0.97
1488338890,0.97
1488338900,0.97
1488338910,0.97
1488338920,0.97
1488338930,0.97
1488338940,0.97
1488338950,0.97
1488338960,0.97
1488338970,0.97
1488338980,0.97
1488338990,0.97
1488339000,0.97
1488339010,0.97
1488339020,0.97
1488339030,0.97
1488339040,0.97
1488339050,0.97
1488339060,0.97
1488339070,0.97
1488339080,0.97
1488339090,0.97
1488339100,0.97
1488339110,0.97
1488339120,0.97
1488339130,0.97
1488339140,0.97
1488339150,0.97
1488339160,0.97
1488339170,0.97
1488339180,0.97
1488339190,0.97
1488339200,0.97
1488339210,0.97
1488339220,0.97
1488339230,0.97
1488339240,0.97
1488339250,0.97
1488339260,0.97
1488339270,0.97
1488339280,0.97
1488339290,0.97
1488339300,0.96
1488339310,0.96
1488339320,0.96
1488339330,0.97
1488339340,0.96
1488339350,0.96
1488339360,0.96
1488339370,0.96
1488339380,0.96
1488339390,0.97
1488339400,0.96
1488339410,0.96
1488339420,0.96
1488339430,0.96
1488339440,0.97
1488339450,0.96
1488339460,0.96
1488339470,0.96
1488339480,0.96
1488339490,0.96
1488339500,0.96
1488339510,0.96
1488339520,0.93
1488339530,0.93
1488339540,0.93
1488339550,0.94
1488339560,0.93
1488339570,0.93
1488339580,0.93
1488339590,0.93
1488339600,0.93
1488339610,0.93
1488339620,0.93
1488339630,0.94
1488339640,0.93
1488339650,0.93
1488339660,0.93
1488339670,0.93
1488339680,0.93
1488339690,0.93
1488339700,0.93
1488339710,0.93
1488339720,0.93
1488339730,0.93
1488339740,0.93
1488339750,0.93
1488339760,0.93
1488339770,0.93
1488339780,0.93
1488339790,0.93
1488339800,0.93
1488339810,0.93
1488339820,0.93
1488339830,0.93
1488339840,0.92
1488339850,0.93
1488339860,0.93
1488339870,0.93
1488339880,0.93
1488339890,0.93
1488339900,0.93
1488339910,0.93
1488339920,0.93
1488339930,0.93
1488339940,0.93
1488339950,0.93
1488339960,0.93
1488339970,0.93
1488339980,0.93
1488339990,0.93
1488340000,0.93
1488340010,0.93
1488340020,0.93
1488340030,0.93
1488340040,0.93
1488340050,0.93
1488340060,0.93
1488340070,0.92
1488340080,0.93
1488340090,0.93
1488340100,0.93
1488340110,0.93
1488340120,0.93
1488340130,0.93
1488340140,0.93
1488340150,0.93
1488340160,0.93
1488340170,0.93
1488340180,0.93
1488340190,0.93
1488340200,0.93
1488340210,0.93
1488340220,0.93
1488340230,0.92
1488340240,0.93
1488340250,0.93
1488340260,0.93
1488340270,0.93
1488340280,0.93
1488340290,0.93
1488340300,0.93
1488340310,0.93
1488340320,0.93
1488340330,0.93
1488340340,0.93
1488340350,0.93
1488340360,0.93
1488340370,0.93
1488340380,0.93
1488340390,0.93
1488340400,0.92
1488340410,0.93
1488340420,0.93
1488340430,0.93
1488340440,0.93
1488340450,0.93
1488340460,0.93
1488340470,0.92
1488340480,0.93
1488340490,0.93
1488340500,0.72
1488340510,0.71
1488340520,0.72
1488340530,0.73
1488340540,0.72
1488340550,0.71
1488340560,0.70
1488340570,0.71
1488340580,0.71
1488340590,0.72
1488340600,0.72
1488340610,0.72
1488340620,0.72
1488340630,0.70
1488340640,0.73
1488340650,0.71
1488340660,0.72
1488340670,0.71
1488340680,0.73
1488340690,0.72
1488340700,0.73
1488340710,0.72
1488340720,0.72
1488340730,0.72
1488340740,0.71
1488340750,0.71
1488340760,0.71
1488340770,0.71
1488340780,0.71
1488340790,0.71
1488340800,0.72
1488340810,0.72
1488340820,0.72
1488340830,0.71
1488340840,0.72
1488340850,0.72
1488340860,0.71
1488340870,0.73
1488340880,0.70
1488340890,0.71
1488340900,0.70
1488340910,0.73
1488340920,0.71
1488340930,0.72
1488340940,0.71
1488340950,0.67
1488340960,0.71
1488340970,0.71
1488340980,0.73
1488340990,0.73
1488341000,0.73
1488341010,0.70
1488341020,0.72
1488341030,0.71
1488341040,0.71
1488341050,0.72
1488341060,0.72
1488341070,0.72
1488341080,0.72
1488341090,0.71
1488341100,0.72
1488341110,0.72
1488341120,0.73
1488341130,0.72
1488341140,0.72
1488341150,0.70
1488341160,0.73
1488341170,0.70
1488341180,0.72
1488341190,0.72
1488341200,0.71
1488341210,0.71
1488341220,0.71
1488341230,0.71
1488341240,0.71
1488341250,0.72
1488341260,0.71
1488341270,0.73
1488341280,0.71
1488341290,0.73
1488341300,0.73
1488341310,0.72
1488341320,0.73
1488341330,0.72
1488341340,0.72
1488341350,0.71
1488341360,0.72
1488341370,0.72
1488341380,0.73
1488341390,0.72
1488341400,0.71
1488341410,0.72
1488341420,0.73
1488341430,0.68
1488341440,0.71
1488341450,0.72
1488341460,0.72
1488341470,0.72
1488341480,0.71
1488341490,0.73
1488341500,0.71
1488341510,0.73
1488341520,0.72
1488341530,0.73
1488341540,0.72
1488341550,0.70
1488341560,0.71
1488341570,0.71
1488341580,0.71
1488341590,0.72
1488341600,0.73
1488341610,0.72
1488341620,0.71
1488341630,0.72
1488341640,0.72
1488341650,0.73
1488341660,0.72
1488341670,0.72
1488341680,0.73
1488341690,0.71
1488341700,0.72
1488341710,0.72
1488341720,0.74
1488341730,0.72
1488341740,0.73
1488341750,0.72
1488341760,0.72
1488341770,0.82
1488341780,0.79
1488341790,0.74
1488341800,0.72
1488341810,0.72
1488341820,0.71
1488341830,0.71
1488341840,0.70
1488341850,0.71
1488341860,0.70
1488341870,0.72
1488341880,0.71
1488341890,0.70
1488341900,0.70
1488341910,0.70
1488341920,0.69
1488341930,0.70
1488341940,0.70
